Checking the given root
-1.516e-13	
7.839	0.00266607	0.00308906
7.84	0.0026629	0.00308637
7.841	0.00265974	0.00308367
7.842	0.00265658	0.00308098
7.843	0.00265343	0.0030783
7.844	0.00265029	0.00307561
7.845	0.00264715	0.00307293
7.846	0.00264402	0.00307025
7.847	0.0026409	0.00306757
7.848	0.00263778	0.0030649
7.849	0.00263467	0.00306222
7.85	0.00263156	0.00305955
7.851	0.00262846	0.00305688
7.852	0.00262537	0.00305422
7.853	0.00262229	0.00305155
7.854	0.00261921	0.00304889
7.855	0.00261614	0.00304623
7.856	0.00261308	0.00304358
7.857	0.00261003	0.00304092
7.858	0.00260698	0.00303827
7.859	0.00260394	0.00303562
7.86	0.00260091	0.00303297
7.861	0.00259789	0.00303032
7.862	0.00259488	0.00302768
7.863	0.00259187	0.00302504
7.864	0.00258887	0.0030224
7.865	0.00258588	0.00301976
7.866	0.0025829	0.00301713
7.867	0.00257993	0.00301449
7.868	0.00257696	0.00301186
7.869	0.00257401	0.00300924
7.87	0.00257106	0.00300661
7.871	0.00256812	0.00300399
7.872	0.00256519	0.00300137
7.873	0.00256228	0.00299875
7.874	0.00255936	0.00299613
7.875	0.00255646	0.00299352
7.876	0.00255357	0.0029909
7.877	0.00255069	0.00298829
7.878	0.00254782	0.00298569
7.879	0.00254496	0.00298308
7.88	0.0025421	0.00298048
7.881	0.00253926	0.00297788
7.882	0.00253643	0.00297528
7.883	0.00253361	0.00297268
7.884	0.0025308	0.00297009
7.885	0.002528	0.00296749
7.886	0.0025252	0.0029649
7.887	0.00252242	0.00296232
7.888	0.00251965	0.00295973
7.889	0.0025169	0.00295715
7.89	0.00251415	0.00295456
7.891	0.00251141	0.00295199
7.892	0.00250869	0.00294941
7.893	0.00250597	0.00294683
7.894	0.00250327	0.00294426
7.895	0.00250058	0.00294169
7.896	0.0024979	0.00293912
7.897	0.00249523	0.00293656
7.898	0.00249257	0.00293399
7.899	0.00248992	0.00293143
7.9	0.00248729	0.00292887
7.901	0.00248467	0.00292632
7.902	0.00248206	0.00292376
7.903	0.00247929	0.00292121
7.904	0.00247618	0.00291866
7.905	0.00247306	0.00291611
7.906	0.00246995	0.00291356
7.907	0.00246685	0.00291102
7.908	0.00246374	0.00290848
7.909	0.00246064	0.00290594
7.91	0.00245755	0.0029034
7.911	0.00245445	0.00290087
7.912	0.00245136	0.00289833
7.913	0.00244827	0.0028958
7.914	0.00244519	0.00289327
7.915	0.00244211	0.00289075
7.916	0.00243904	0.00288822
7.917	0.00243597	0.0028857
7.918	0.0024329	0.00288318
7.919	0.00242984	0.00288066
7.92	0.00242678	0.00287815
7.921	0.00242372	0.00287563
7.922	0.00242068	0.00287312
7.923	0.00241763	0.00287061
7.924	0.00241459	0.0028681
7.925	0.00241156	0.0028656
7.926	0.00240853	0.0028631
7.927	0.0024055	0.0028606
7.928	0.00240248	0.0028581
7.929	0.00239947	0.0028556
7.93	0.00239646	0.00285311
7.931	0.00239345	0.00285061
7.932	0.00239046	0.00284812
7.933	0.00238746	0.00284564
7.934	0.00238448	0.00284315
7.935	0.0023815	0.00284067
7.936	0.00237852	0.00283818
7.937	0.00237555	0.00283571
7.938	0.00237259	0.00283323
7.939	0.00236964	0.00283075
7.94	0.00236669	0.00282828
7.941	0.00236374	0.00282581
7.942	0.00236081	0.00282334
7.943	0.00235788	0.00282087
7.944	0.00235495	0.00281841
7.945	0.00235204	0.00281595
7.946	0.00234913	0.00281349
7.947	0.00234623	0.00281103
7.948	0.00234333	0.00280857
7.949	0.00234045	0.00280612
7.95	0.00233757	0.00280366
7.951	0.0023347	0.00280121
7.952	0.00233183	0.00279877
7.953	0.00232898	0.00279632
7.954	0.00232613	0.00279388
7.955	0.00232329	0.00279144
7.956	0.00232045	0.002789
7.957	0.00231763	0.00278656
7.958	0.00231481	0.00278412
7.959	0.00231201	0.00278169
7.96	0.00230921	0.00277926
7.961	0.00230642	0.00277683
7.962	0.00230363	0.0027744
7.963	0.00230086	0.00277198
7.964	0.0022981	0.00276956
7.965	0.00229534	0.00276713
7.966	0.00229259	0.00276472
7.967	0.00228986	0.0027623
7.968	0.00228713	0.00275988
7.969	0.00228441	0.00275747
7.97	0.0022817	0.00275506
7.971	0.002279	0.00275265
7.972	0.00227631	0.00275025
7.973	0.00227363	0.00274784
7.974	0.00227096	0.00274544
7.975	0.0022683	0.00274304
7.976	0.00226565	0.00274064
7.977	0.00226301	0.00273825
7.978	0.00226038	0.00273585
7.979	0.00225776	0.00273346
7.98	0.00225515	0.00273107
7.981	0.00225256	0.00272868
7.982	0.00224997	0.0027263
7.983	0.00224739	0.00272391
7.984	0.00224483	0.00272153
7.985	0.00224227	0.00271915
7.986	0.00223973	0.00271677
7.987	0.0022372	0.0027144
7.988	0.00223467	0.00271203
7.989	0.00223216	0.00270965
7.99	0.00222967	0.00270728
7.991	0.00222718	0.00270492
7.992	0.0022247	0.00270255
7.993	0.00222224	0.00270019
7.994	0.00221979	0.00269783
7.995	0.00221735	0.00269547
7.996	0.00221492	0.00269311
7.997	0.00221203	0.00269075
7.998	0.00220908	0.0026884
7.999	0.00220613	0.00268605
8	0.00220318	0.0026837
8.001	0.00220023	0.00268135
8.002	0.00219729	0.00267901
8.003	0.00219435	0.00267667
8.004	0.00219141	0.00267432
8.005	0.00218848	0.00267198
8.006	0.00218555	0.00266965
8.007	0.00218263	0.00266731
8.008	0.0021797	0.00266498
8.009	0.00217678	0.00266265
8.01	0.00217387	0.00266032
8.011	0.00217096	0.00265799
8.012	0.00216805	0.00265567
8.013	0.00216515	0.00265334
8.014	0.00216225	0.00265102
8.015	0.00215936	0.0026487
8.016	0.00215647	0.00264639
8.017	0.00215358	0.00264407
8.018	0.0021507	0.00264176
8.019	0.00214783	0.00263945
8.02	0.00214496	0.00263714
8.021	0.00214209	0.00263483
8.022	0.00213923	0.00263252
8.023	0.00213637	0.00263022
8.024	0.00213352	0.00262792
8.025	0.00213068	0.00262562
8.026	0.00212784	0.00262332
8.027	0.00212501	0.00262103
8.028	0.00212218	0.00261873
8.029	0.00211936	0.00261644
8.03	0.00211654	0.00261415
8.031	0.00211373	0.00261186
8.032	0.00211093	0.00260958
8.033	0.00210813	0.0026073
8.034	0.00210534	0.00260501
8.035	0.00210255	0.00260273
8.036	0.00209978	0.00260046
8.037	0.002097	0.00259818
8.038	0.00209424	0.00259591
8.039	0.00209148	0.00259363
8.04	0.00208873	0.00259136
8.041	0.00208599	0.0025891
8.042	0.00208325	0.00258683
8.043	0.00208052	0.00258457
8.044	0.0020778	0.0025823
8.045	0.00207508	0.00258004
8.046	0.00207237	0.00257778
8.047	0.00206968	0.00257553
8.048	0.00206698	0.00257327
8.049	0.0020643	0.00257102
8.05	0.00206162	0.00256877
8.051	0.00205896	0.00256652
8.052	0.0020563	0.00256427
8.053	0.00205364	0.00256203
8.054	0.002051	0.00255979
8.055	0.00204837	0.00255755
8.056	0.00204574	0.00255531
8.057	0.00204312	0.00255307
8.058	0.00204051	0.00255083
8.059	0.00203791	0.0025486
8.06	0.00203532	0.00254637
8.061	0.00203274	0.00254414
8.062	0.00203017	0.00254191
8.063	0.00202761	0.00253969
8.064	0.00202505	0.00253746
8.065	0.00202251	0.00253524
8.066	0.00201997	0.00253302
8.067	0.00201745	0.0025308
8.068	0.00201493	0.00252859
8.069	0.00201243	0.00252637
8.07	0.00200993	0.00252416
8.071	0.00200745	0.00252195
8.072	0.00200497	0.00251974
8.073	0.00200251	0.00251754
8.074	0.00200005	0.00251533
8.075	0.00199761	0.00251313
8.076	0.00199517	0.00251093
8.077	0.00199275	0.00250873
8.078	0.00199034	0.00250653
8.079	0.00198794	0.00250434
8.08	0.00198555	0.00250214
8.081	0.00198317	0.00249995
8.082	0.0019808	0.00249776
8.083	0.00197844	0.00249557
8.084	0.0019761	0.00249339
8.085	0.00197376	0.0024912
8.086	0.00197144	0.00248902
8.087	0.00196913	0.00248684
8.088	0.00196683	0.00248466
8.089	0.00196454	0.00248249
8.09	0.00196227	0.00248031
8.091	0.00195992	0.00247814
8.092	0.00195711	0.00247597
8.093	0.0019543	0.0024738
8.094	0.0019515	0.00247163
8.095	0.00194869	0.00246947
8.096	0.00194589	0.0024673
8.097	0.00194309	0.00246514
8.098	0.0019403	0.00246298
8.099	0.0019375	0.00246082
8.1	0.00193472	0.00245867
8.101	0.00193193	0.00245651
8.102	0.00192915	0.00245436
8.103	0.00192637	0.00245221
8.104	0.00192359	0.00245006
8.105	0.00192082	0.00244791
8.106	0.00191806	0.00244577
8.107	0.00191529	0.00244363
8.108	0.00191253	0.00244149
8.109	0.00190978	0.00243935
8.11	0.00190703	0.00243721
8.111	0.00190428	0.00243507
8.112	0.00190154	0.00243294
8.113	0.0018988	0.00243081
8.114	0.00189607	0.00242868
8.115	0.00189334	0.00242655
8.116	0.00189062	0.00242442
8.117	0.0018879	0.0024223
8.118	0.00188518	0.00242017
8.119	0.00188248	0.00241805
8.12	0.00187977	0.00241593
8.121	0.00187708	0.00241382
8.122	0.00187438	0.0024117
8.123	0.0018717	0.00240959
8.124	0.00186902	0.00240747
8.125	0.00186634	0.00240536
8.126	0.00186367	0.00240326
8.127	0.00186101	0.00240115
8.128	0.00185836	0.00239904
8.129	0.00185571	0.00239694
8.13	0.00185306	0.00239484
8.131	0.00185042	0.00239274
8.132	0.00184779	0.00239064
8.133	0.00184517	0.00238855
8.134	0.00184255	0.00238645
8.135	0.00183994	0.00238436
8.136	0.00183734	0.00238227
8.137	0.00183474	0.00238018
8.138	0.00183215	0.00237809
8.139	0.00182957	0.00237601
8.14	0.00182699	0.00237393
8.141	0.00182443	0.00237185
8.142	0.00182187	0.00236977
8.143	0.00181931	0.00236769
8.144	0.00181677	0.00236561
8.145	0.00181423	0.00236354
8.146	0.0018117	0.00236147
8.147	0.00180918	0.00235939
8.148	0.00180667	0.00235733
8.149	0.00180417	0.00235526
8.15	0.00180167	0.00235319
8.151	0.00179918	0.00235113
8.152	0.00179671	0.00234907
8.153	0.00179424	0.00234701
8.154	0.00179177	0.00234495
8.155	0.00178932	0.00234289
8.156	0.00178688	0.00234084
8.157	0.00178444	0.00233879
8.158	0.00178202	0.00233673
8.159	0.0017796	0.00233468
8.16	0.0017772	0.00233264
8.161	0.0017748	0.00233059
8.162	0.00177241	0.00232855
8.163	0.00177003	0.0023265
8.164	0.00176766	0.00232446
8.165	0.00176531	0.00232243
8.166	0.00176296	0.00232039
8.167	0.00176062	0.00231835
8.168	0.00175829	0.00231632
8.169	0.00175597	0.00231429
8.17	0.00175367	0.00231226
8.171	0.00175137	0.00231023
8.172	0.00174908	0.0023082
8.173	0.00174681	0.00230618
8.174	0.00174454	0.00230415
8.175	0.00174229	0.00230213
8.176	0.00174004	0.00230011
8.177	0.00173781	0.0022981
8.178	0.00173559	0.00229608
8.179	0.00173338	0.00229406
8.18	0.00173118	0.00229205
8.181	0.001729	0.00229004
8.182	0.00172682	0.00228803
8.183	0.00172466	0.00228602
8.184	0.0017225	0.00228402
8.185	0.00172036	0.00228201
8.186	0.00171823	0.00228001
8.187	0.00171604	0.00227801
8.188	0.00171336	0.00227601
8.189	0.00171068	0.00227402
8.19	0.001708	0.00227202
8.191	0.00170533	0.00227003
8.192	0.00170265	0.00226803
8.193	0.00169998	0.00226604
8.194	0.00169732	0.00226406
8.195	0.00169465	0.00226207
8.196	0.00169199	0.00226008
8.197	0.00168933	0.0022581
8.198	0.00168668	0.00225612
8.199	0.00168403	0.00225414
8.2	0.00168138	0.00225216
8.201	0.00167873	0.00225018
8.202	0.00167609	0.00224821
8.203	0.00167346	0.00224623
8.204	0.00167082	0.00224426
8.205	0.0016682	0.00224229
8.206	0.00166557	0.00224032
8.207	0.00166295	0.00223836
8.208	0.00166033	0.00223639
8.209	0.00165772	0.00223443
8.21	0.00165512	0.00223247
8.211	0.00165251	0.00223051
8.212	0.00164992	0.00222855
8.213	0.00164732	0.0022266
8.214	0.00164473	0.00222464
8.215	0.00164215	0.00222269
8.216	0.00163957	0.00222074
8.217	0.001637	0.00221879
8.218	0.00163444	0.00221684
8.219	0.00163187	0.00221489
8.22	0.00162932	0.00221295
8.221	0.00162677	0.002211
8.222	0.00162422	0.00220906
8.223	0.00162169	0.00220712
8.224	0.00161915	0.00220519
8.225	0.00161663	0.00220325
8.226	0.00161411	0.00220132
8.227	0.00161159	0.00219938
8.228	0.00160909	0.00219745
8.229	0.00160659	0.00219552
8.23	0.00160409	0.00219359
8.231	0.0016016	0.00219167
8.232	0.00159912	0.00218974
8.233	0.00159665	0.00218782
8.234	0.00159418	0.0021859
8.235	0.00159173	0.00218398
8.236	0.00158927	0.00218206
8.237	0.00158683	0.00218015
8.238	0.00158439	0.00217823
8.239	0.00158196	0.00217632
8.24	0.00157954	0.00217441
8.241	0.00157713	0.0021725
8.242	0.00157472	0.00217059
8.243	0.00157232	0.00216868
8.244	0.00156993	0.00216678
8.245	0.00156755	0.00216487
8.246	0.00156517	0.00216297
8.247	0.00156281	0.00216107
8.248	0.00156045	0.00215917
8.249	0.0015581	0.00215728
8.25	0.00155576	0.00215538
8.251	0.00155343	0.00215349
8.252	0.00155111	0.0021516
8.253	0.0015488	0.00214971
8.254	0.00154649	0.00214782
8.255	0.0015442	0.00214593
8.256	0.00154191	0.00214405
8.257	0.00153963	0.00214216
8.258	0.00153737	0.00214028
8.259	0.00153511	0.0021384
8.26	0.00153286	0.00213652
8.261	0.00153062	0.00213465
8.262	0.00152839	0.00213277
8.263	0.00152618	0.0021309
8.264	0.00152397	0.00212902
8.265	0.00152177	0.00212715
8.266	0.00151958	0.00212529
8.267	0.0015174	0.00212342
8.268	0.00151524	0.00212155
8.269	0.00151308	0.00211969
8.27	0.00151093	0.00211783
8.271	0.0015088	0.00211596
8.272	0.00150667	0.00211411
8.273	0.00150456	0.00211225
8.274	0.00150246	0.00211039
8.275	0.00150037	0.00210854
8.276	0.00149829	0.00210668
8.277	0.00149622	0.00210483
8.278	0.00149416	0.00210298
8.279	0.00149211	0.00210113
8.28	0.00149008	0.00209929
8.281	0.00148806	0.00209744
8.282	0.00148604	0.0020956
8.283	0.00148405	0.00209376
8.284	0.00148206	0.00209192
8.285	0.00147961	0.00209008
8.286	0.00147704	0.00208824
8.287	0.00147447	0.00208641
8.288	0.00147191	0.00208457
8.289	0.00146935	0.00208274
8.29	0.00146679	0.00208091
8.291	0.00146424	0.00207908
8.292	0.00146168	0.00207725
8.293	0.00145913	0.00207543
8.294	0.00145658	0.0020736
8.295	0.00145404	0.00207178
8.296	0.0014515	0.00206996
8.297	0.00144896	0.00206814
8.298	0.00144643	0.00206632
8.299	0.0014439	0.0020645
8.3	0.00144137	0.00206269
8.301	0.00143885	0.00206088
8.302	0.00143633	0.00205906
8.303	0.00143381	0.00205725
8.304	0.0014313	0.00205545
8.305	0.0014288	0.00205364
8.306	0.0014263	0.00205183
8.307	0.0014238	0.00205003
8.308	0.0014213	0.00204823
8.309	0.00141882	0.00204643
8.31	0.00141633	0.00204463
8.311	0.00141385	0.00204283
8.312	0.00141138	0.00204103
8.313	0.00140891	0.00203924
8.314	0.00140644	0.00203744
8.315	0.00140399	0.00203565
8.316	0.00140153	0.00203386
8.317	0.00139908	0.00203207
8.318	0.00139664	0.00203029
8.319	0.00139421	0.0020285
8.32	0.00139178	0.00202672
8.321	0.00138935	0.00202494
8.322	0.00138693	0.00202315
8.323	0.00138452	0.00202138
8.324	0.00138211	0.0020196
8.325	0.00137971	0.00201782
8.326	0.00137732	0.00201605
8.327	0.00137493	0.00201427
8.328	0.00137255	0.0020125
8.329	0.00137018	0.00201073
8.33	0.00136781	0.00200896
8.331	0.00136545	0.0020072
8.332	0.0013631	0.00200543
8.333	0.00136075	0.00200367
8.334	0.00135841	0.0020019
8.335	0.00135608	0.00200014
8.336	0.00135376	0.00199838
8.337	0.00135144	0.00199663
8.338	0.00134913	0.00199487
8.339	0.00134683	0.00199311
8.34	0.00134454	0.00199136
8.341	0.00134225	0.00198961
8.342	0.00133997	0.00198786
8.343	0.0013377	0.00198611
8.344	0.00133544	0.00198436
8.345	0.00133319	0.00198262
8.346	0.00133095	0.00198087
8.347	0.00132871	0.00197913
8.348	0.00132648	0.00197739
8.349	0.00132427	0.00197565
8.35	0.00132206	0.00197391
8.351	0.00131986	0.00197217
8.352	0.00131766	0.00197044
8.353	0.00131548	0.00196871
8.354	0.00131331	0.00196697
8.355	0.00131115	0.00196524
8.356	0.00130899	0.00196351
8.357	0.00130685	0.00196179
8.358	0.00130471	0.00196006
8.359	0.00130259	0.00195833
8.36	0.00130047	0.00195661
8.361	0.00129836	0.00195489
8.362	0.00129627	0.00195317
8.363	0.00129418	0.00195145
8.364	0.00129211	0.00194973
8.365	0.00129004	0.00194802
8.366	0.00128799	0.0019463
8.367	0.00128594	0.00194459
8.368	0.00128391	0.00194288
8.369	0.00128189	0.00194117
8.37	0.00127988	0.00193946
8.371	0.00127787	0.00193775
8.372	0.00127588	0.00193605
8.373	0.00127391	0.00193434
8.374	0.00127194	0.00193264
8.375	0.00126998	0.00193094
8.376	0.00126804	0.00192924
8.377	0.0012661	0.00192754
8.378	0.00126418	0.00192584
8.379	0.00126227	0.00192415
8.38	0.00126037	0.00192246
8.381	0.00125848	0.00192076
8.382	0.00125661	0.00191907
8.383	0.00125466	0.00191738
8.384	0.00125219	0.00191569
8.385	0.00124972	0.00191401
8.386	0.00124725	0.00191232
8.387	0.00124479	0.00191064
8.388	0.00124232	0.00190896
8.389	0.00123986	0.00190728
8.39	0.0012374	0.0019056
8.391	0.00123495	0.00190392
8.392	0.0012325	0.00190224
8.393	0.00123005	0.00190057
8.394	0.0012276	0.0018989
8.395	0.00122516	0.00189722
8.396	0.00122272	0.00189555
8.397	0.00122028	0.00189388
8.398	0.00121785	0.00189222
8.399	0.00121542	0.00189055
8.4	0.00121299	0.00188889
8.401	0.00121057	0.00188722
8.402	0.00120815	0.00188556
8.403	0.00120574	0.0018839
8.404	0.00120333	0.00188224
8.405	0.00120092	0.00188058
8.406	0.00119852	0.00187893
8.407	0.00119613	0.00187727
8.408	0.00119374	0.00187562
8.409	0.00119135	0.00187397
8.41	0.00118897	0.00187232
8.411	0.00118659	0.00187067
8.412	0.00118422	0.00186902
8.413	0.00118185	0.00186737
8.414	0.00117949	0.00186573
8.415	0.00117713	0.00186409
8.416	0.00117478	0.00186244
8.417	0.00117243	0.0018608
8.418	0.00117009	0.00185917
8.419	0.00116776	0.00185753
8.42	0.00116543	0.00185589
8.421	0.00116311	0.00185426
8.422	0.00116079	0.00185262
8.423	0.00115848	0.00185099
8.424	0.00115618	0.00184936
8.425	0.00115388	0.00184773
8.426	0.00115159	0.0018461
8.427	0.00114931	0.00184448
8.428	0.00114703	0.00184285
8.429	0.00114476	0.00184123
8.43	0.00114249	0.00183961
8.431	0.00114024	0.00183799
8.432	0.00113799	0.00183637
8.433	0.00113574	0.00183475
8.434	0.00113351	0.00183313
8.435	0.00113128	0.00183152
8.436	0.00112906	0.0018299
8.437	0.00112685	0.00182829
8.438	0.00112464	0.00182668
8.439	0.00112245	0.00182507
8.44	0.00112026	0.00182346
8.441	0.00111807	0.00182186
8.442	0.0011159	0.00182025
8.443	0.00111374	0.00181865
8.444	0.00111158	0.00181704
8.445	0.00110943	0.00181544
8.446	0.00110729	0.00181384
8.447	0.00110516	0.00181225
8.448	0.00110304	0.00181065
8.449	0.00110093	0.00180905
8.45	0.00109882	0.00180746
8.451	0.00109673	0.00180587
8.452	0.00109464	0.00180427
8.453	0.00109256	0.00180268
8.454	0.00109049	0.0018011
8.455	0.00108843	0.00179951
8.456	0.00108639	0.00179792
8.457	0.00108435	0.00179634
8.458	0.00108232	0.00179475
8.459	0.0010803	0.00179317
8.46	0.00107829	0.00179159
8.461	0.00107629	0.00179001
8.462	0.0010743	0.00178843
8.463	0.00107232	0.00178686
8.464	0.00107035	0.00178528
8.465	0.00106839	0.00178371
8.466	0.00106644	0.00178214
8.467	0.0010645	0.00178057
8.468	0.00106257	0.001779
8.469	0.00106066	0.00177743
8.47	0.00105875	0.00177586
8.471	0.00105686	0.0017743
8.472	0.00105497	0.00177273
8.473	0.0010531	0.00177117
8.474	0.00105124	0.00176961
8.475	0.00104939	0.00176805
8.476	0.00104755	0.00176649
8.477	0.00104572	0.00176493
8.478	0.00104391	0.00176338
8.479	0.00104211	0.00176182
8.48	0.00104031	0.00176027
8.481	0.00103853	0.00175872
8.482	0.00103677	0.00175716
8.483	0.00103492	0.00175562
8.484	0.00103253	0.00175407
8.485	0.00103014	0.00175252
8.486	0.00102776	0.00175098
8.487	0.00102537	0.00174943
8.488	0.00102299	0.00174789
8.489	0.00102061	0.00174635
8.49	0.00101824	0.00174481
8.491	0.00101586	0.00174327
8.492	0.00101349	0.00174173
8.493	0.00101112	0.0017402
8.494	0.00100876	0.00173866
8.495	0.00100639	0.00173713
8.496	0.00100404	0.0017356
8.497	0.00100168	0.00173407
8.498	0.000999327	0.00173254
8.499	0.000996979	0.00173101
8.5	0.000994633	0.00172948
8.501	0.000992292	0.00172796
8.502	0.000989955	0.00172643
8.503	0.000987621	0.00172491
8.504	0.000985292	0.00172339
8.505	0.000982967	0.00172187
8.506	0.000980646	0.00172035
8.507	0.000978329	0.00171883
8.508	0.000976018	0.00171732
8.509	0.00097371	0.0017158
8.51	0.000971408	0.00171429
8.511	0.000969111	0.00171277
8.512	0.000966818	0.00171126
8.513	0.000964531	0.00170975
8.514	0.000962248	0.00170825
8.515	0.000959971	0.00170674
8.516	0.0009577	0.00170523
8.517	0.000955434	0.00170373
8.518	0.000953173	0.00170223
8.519	0.000950919	0.00170072
8.52	0.00094867	0.00169922
8.521	0.000946427	0.00169772
8.522	0.00094419	0.00169623
8.523	0.000941959	0.00169473
8.524	0.000939735	0.00169324
8.525	0.000937516	0.00169174
8.526	0.000935305	0.00169025
8.527	0.0009331	0.00168876
8.528	0.000930901	0.00168727
8.529	0.00092871	0.00168578
8.53	0.000926525	0.00168429
8.531	0.000924347	0.0016828
8.532	0.000922176	0.00168132
8.533	0.000920013	0.00167984
8.534	0.000917856	0.00167835
8.535	0.000915708	0.00167687
8.536	0.000913566	0.00167539
8.537	0.000911432	0.00167391
8.538	0.000909306	0.00167244
8.539	0.000907188	0.00167096
8.54	0.000905078	0.00166949
8.541	0.000902975	0.00166801
8.542	0.000900881	0.00166654
8.543	0.000898795	0.00166507
8.544	0.000896717	0.0016636
8.545	0.000894648	0.00166213
8.546	0.000892587	0.00166067
8.547	0.000890534	0.0016592
8.548	0.000888491	0.00165774
8.549	0.000886456	0.00165627
8.55	0.00088443	0.00165481
8.551	0.000882413	0.00165335
8.552	0.000880405	0.00165189
8.553	0.000878407	0.00165043
8.554	0.000876417	0.00164898
8.555	0.000874437	0.00164752
8.556	0.000872467	0.00164607
8.557	0.000870506	0.00164461
8.558	0.000868555	0.00164316
8.559	0.000866613	0.00164171
8.56	0.000864682	0.00164026
8.561	0.00086276	0.00163881
8.562	0.000860849	0.00163737
8.563	0.000858947	0.00163592
8.564	0.000857056	0.00163448
8.565	0.000855176	0.00163303
8.566	0.000853306	0.00163159
8.567	0.000851446	0.00163015
8.568	0.000849597	0.00162871
8.569	0.000847759	0.00162727
8.57	0.000845931	0.00162584
8.571	0.000844115	0.0016244
8.572	0.000842309	0.00162297
8.573	0.000840515	0.00162153
8.574	0.000838732	0.0016201
8.575	0.00083696	0.00161867
8.576	0.0008352	0.00161724
8.577	0.000833451	0.00161582
8.578	0.000831714	0.00161439
8.579	0.000829988	0.00161296
8.58	0.000828275	0.00161154
8.581	0.000826573	0.00161012
8.582	0.000824883	0.00160869
8.583	0.000823205	0.00160727
8.584	0.00082154	0.00160585
8.585	0.000819358	0.00160444
8.586	0.000817035	0.00160302
8.587	0.000814714	0.0016016
8.588	0.000812395	0.00160019
