Checking the given root
-1.901e-08	
6.638	0.00869447	0.00869342
6.639	0.0086873	0.00868604
6.64	0.00868015	0.00867866
6.641	0.00867302	0.00867129
6.642	0.0086656	0.00866393
6.643	0.0086581	0.00865657
6.644	0.00865061	0.00864922
6.645	0.00864312	0.00864188
6.646	0.00863565	0.00863454
6.647	0.00862817	0.00862721
6.648	0.00862071	0.00861988
6.649	0.00861325	0.00861256
6.65	0.0086058	0.00860525
6.651	0.00859836	0.00859794
6.652	0.00859092	0.00859064
6.653	0.0085835	0.00858334
6.654	0.00857608	0.00857605
6.655	0.00856867	0.00856877
6.656	0.00856126	0.00856149
6.657	0.00855387	0.00855422
6.658	0.00854648	0.00854695
6.659	0.0085391	0.00853969
6.66	0.00853173	0.00853243
6.661	0.00852437	0.00852519
6.662	0.00851702	0.00851794
6.663	0.00850968	0.00851071
6.664	0.00850234	0.00850348
6.665	0.00849502	0.00849625
6.666	0.0084877	0.00848903
6.667	0.0084804	0.00848182
6.668	0.0084731	0.00847462
6.669	0.00846581	0.00846741
6.67	0.00845854	0.00846022
6.671	0.00845127	0.00845303
6.672	0.00844401	0.00844585
6.673	0.00843676	0.00843867
6.674	0.00842952	0.0084315
6.675	0.0084223	0.00842433
6.676	0.00841508	0.00841718
6.677	0.00840787	0.00841002
6.678	0.00840068	0.00840287
6.679	0.00839349	0.00839573
6.68	0.00838632	0.0083886
6.681	0.00837916	0.00838147
6.682	0.00837201	0.00837434
6.683	0.00836487	0.00836722
6.684	0.00835774	0.00836011
6.685	0.00835062	0.00835301
6.686	0.00834351	0.00834591
6.687	0.00833642	0.00833881
6.688	0.00832934	0.00833172
6.689	0.00832227	0.00832464
6.69	0.00831521	0.00831756
6.691	0.00830816	0.00831049
6.692	0.00830113	0.00830342
6.693	0.0082941	0.00829637
6.694	0.0082871	0.00828931
6.695	0.0082801	0.00828226
6.696	0.00827311	0.00827522
6.697	0.00826614	0.00826818
6.698	0.00825919	0.00826115
6.699	0.00825224	0.00825413
6.7	0.00824531	0.00824711
6.701	0.00823839	0.0082401
6.702	0.00823149	0.00823309
6.703	0.00822459	0.00822609
6.704	0.00821772	0.00821909
6.705	0.00821085	0.0082121
6.706	0.008204	0.00820512
6.707	0.00819717	0.00819814
6.708	0.00819034	0.00819116
6.709	0.00818354	0.0081842
6.71	0.00817674	0.00817724
6.711	0.00816996	0.00817028
6.712	0.0081632	0.00816333
6.713	0.00815645	0.00815639
6.714	0.00814971	0.00814945
6.715	0.00814299	0.00814252
6.716	0.00813629	0.00813559
6.717	0.0081296	0.00812867
6.718	0.00812283	0.00812175
6.719	0.00811577	0.00811484
6.72	0.00810872	0.00810794
6.721	0.00810168	0.00810104
6.722	0.00809464	0.00809415
6.723	0.00808761	0.00808726
6.724	0.00808059	0.00808038
6.725	0.00807357	0.0080735
6.726	0.00806656	0.00806663
6.727	0.00805956	0.00805977
6.728	0.00805257	0.00805291
6.729	0.00804558	0.00804605
6.73	0.0080386	0.00803921
6.731	0.00803162	0.00803236
6.732	0.00802466	0.00802553
6.733	0.0080177	0.0080187
6.734	0.00801075	0.00801187
6.735	0.00800381	0.00800505
6.736	0.00799688	0.00799824
6.737	0.00798995	0.00799143
6.738	0.00798304	0.00798463
6.739	0.00797613	0.00797783
6.74	0.00796923	0.00797104
6.741	0.00796234	0.00796426
6.742	0.00795546	0.00795748
6.743	0.00794858	0.0079507
6.744	0.00794172	0.00794393
6.745	0.00793487	0.00793717
6.746	0.00792802	0.00793041
6.747	0.00792118	0.00792366
6.748	0.00791436	0.00791691
6.749	0.00790754	0.00791017
6.75	0.00790073	0.00790344
6.751	0.00789394	0.00789671
6.752	0.00788715	0.00788998
6.753	0.00788037	0.00788326
6.754	0.0078736	0.00787655
6.755	0.00786685	0.00786984
6.756	0.0078601	0.00786314
6.757	0.00785336	0.00785645
6.758	0.00784664	0.00784975
6.759	0.00783993	0.00784307
6.76	0.00783322	0.00783639
6.761	0.00782653	0.00782971
6.762	0.00781985	0.00782305
6.763	0.00781318	0.00781638
6.764	0.00780652	0.00780972
6.765	0.00779987	0.00780307
6.766	0.00779324	0.00779643
6.767	0.00778661	0.00778978
6.768	0.00778	0.00778315
6.769	0.0077734	0.00777652
6.77	0.00776681	0.00776989
6.771	0.00776023	0.00776327
6.772	0.00775367	0.00775666
6.773	0.00774712	0.00775005
6.774	0.00774058	0.00774345
6.775	0.00773405	0.00773685
6.776	0.00772754	0.00773026
6.777	0.00772104	0.00772367
6.778	0.00771455	0.00771709
6.779	0.00770808	0.00771051
6.78	0.00770161	0.00770394
6.781	0.00769517	0.00769738
6.782	0.00768873	0.00769082
6.783	0.00768231	0.00768427
6.784	0.0076759	0.00767772
6.785	0.00766951	0.00767117
6.786	0.00766313	0.00766464
6.787	0.00765676	0.0076581
6.788	0.00765041	0.00765158
6.789	0.00764407	0.00764505
6.79	0.00763774	0.00763854
6.791	0.00763144	0.00763203
6.792	0.00762514	0.00762552
6.793	0.00761886	0.00761902
6.794	0.00761259	0.00761253
6.795	0.00760634	0.00760604
6.796	0.00759981	0.00759955
6.797	0.00759318	0.00759307
6.798	0.00758656	0.0075866
6.799	0.00757994	0.00758013
6.8	0.00757334	0.00757367
6.801	0.00756673	0.00756721
6.802	0.00756014	0.00756076
6.803	0.00755355	0.00755432
6.804	0.00754697	0.00754787
6.805	0.00754039	0.00754144
6.806	0.00753382	0.00753501
6.807	0.00752726	0.00752858
6.808	0.00752071	0.00752216
6.809	0.00751416	0.00751575
6.81	0.00750762	0.00750934
6.811	0.00750109	0.00750293
6.812	0.00749456	0.00749654
6.813	0.00748804	0.00749014
6.814	0.00748153	0.00748375
6.815	0.00747503	0.00747737
6.816	0.00746854	0.00747099
6.817	0.00746206	0.00746462
6.818	0.00745558	0.00745825
6.819	0.00744911	0.00745189
6.82	0.00744265	0.00744554
6.821	0.0074362	0.00743919
6.822	0.00742976	0.00743284
6.823	0.00742332	0.0074265
6.824	0.0074169	0.00742016
6.825	0.00741048	0.00741383
6.826	0.00740408	0.00740751
6.827	0.00739768	0.00740119
6.828	0.00739129	0.00739487
6.829	0.00738491	0.00738856
6.83	0.00737855	0.00738226
6.831	0.00737219	0.00737596
6.832	0.00736584	0.00736967
6.833	0.0073595	0.00736338
6.834	0.00735317	0.0073571
6.835	0.00734685	0.00735082
6.836	0.00734055	0.00734455
6.837	0.00733425	0.00733828
6.838	0.00732796	0.00733202
6.839	0.00732168	0.00732576
6.84	0.00731542	0.00731951
6.841	0.00730916	0.00731326
6.842	0.00730292	0.00730702
6.843	0.00729669	0.00730078
6.844	0.00729047	0.00729455
6.845	0.00728426	0.00728832
6.846	0.00727806	0.0072821
6.847	0.00727187	0.00727589
6.848	0.00726569	0.00726968
6.849	0.00725953	0.00726347
6.85	0.00725338	0.00725727
6.851	0.00724724	0.00725108
6.852	0.00724111	0.00724489
6.853	0.007235	0.0072387
6.854	0.00722889	0.00723252
6.855	0.0072228	0.00722635
6.856	0.00721673	0.00722018
6.857	0.00721066	0.00721401
6.858	0.00720461	0.00720785
6.859	0.00719857	0.0072017
6.86	0.00719254	0.00719555
6.861	0.00718653	0.00718941
6.862	0.00718053	0.00718327
6.863	0.00717454	0.00717713
6.864	0.00716857	0.007171
6.865	0.00716261	0.00716488
6.866	0.00715666	0.00715876
6.867	0.00715073	0.00715265
6.868	0.00714481	0.00714654
6.869	0.00713891	0.00714044
6.87	0.00713302	0.00713434
6.871	0.00712714	0.00712824
6.872	0.00712128	0.00712216
6.873	0.00711543	0.00711607
6.874	0.0071095	0.00710999
6.875	0.00710328	0.00710392
6.876	0.00709706	0.00709785
6.877	0.00709084	0.00709179
6.878	0.00708464	0.00708573
6.879	0.00707843	0.00707968
6.88	0.00707224	0.00707363
6.881	0.00706605	0.00706759
6.882	0.00705987	0.00706155
6.883	0.00705369	0.00705552
6.884	0.00704752	0.00704949
6.885	0.00704136	0.00704347
6.886	0.0070352	0.00703745
6.887	0.00702905	0.00703144
6.888	0.00702291	0.00702543
6.889	0.00701677	0.00701942
6.89	0.00701065	0.00701343
6.891	0.00700453	0.00700743
6.892	0.00699841	0.00700145
6.893	0.00699231	0.00699546
6.894	0.00698621	0.00698948
6.895	0.00698012	0.00698351
6.896	0.00697404	0.00697754
6.897	0.00696796	0.00697158
6.898	0.00696189	0.00696562
6.899	0.00695584	0.00695967
6.9	0.00694979	0.00695372
6.901	0.00694375	0.00694778
6.902	0.00693771	0.00694184
6.903	0.00693169	0.0069359
6.904	0.00692567	0.00692998
6.905	0.00691967	0.00692405
6.906	0.00691367	0.00691813
6.907	0.00690768	0.00691222
6.908	0.0069017	0.00690631
6.909	0.00689573	0.00690041
6.91	0.00688977	0.00689451
6.911	0.00688382	0.00688861
6.912	0.00687788	0.00688272
6.913	0.00687195	0.00687684
6.914	0.00686603	0.00687096
6.915	0.00686012	0.00686508
6.916	0.00685422	0.00685921
6.917	0.00684832	0.00685335
6.918	0.00684244	0.00684749
6.919	0.00683657	0.00684163
6.92	0.00683071	0.00683578
6.921	0.00682487	0.00682994
6.922	0.00681903	0.0068241
6.923	0.0068132	0.00681826
6.924	0.00680738	0.00681243
6.925	0.00680158	0.0068066
6.926	0.00679578	0.00680078
6.927	0.00679	0.00679497
6.928	0.00678423	0.00678915
6.929	0.00677847	0.00678335
6.93	0.00677272	0.00677755
6.931	0.00676699	0.00677175
6.932	0.00676126	0.00676596
6.933	0.00675555	0.00676017
6.934	0.00674985	0.00675439
6.935	0.00674416	0.00674861
6.936	0.00673849	0.00674284
6.937	0.00673282	0.00673707
6.938	0.00672717	0.0067313
6.939	0.00672154	0.00672554
6.94	0.00671591	0.00671979
6.941	0.0067103	0.00671404
6.942	0.0067047	0.0067083
6.943	0.00669911	0.00670256
6.944	0.00669354	0.00669682
6.945	0.00668798	0.00669109
6.946	0.00668244	0.00668537
6.947	0.0066769	0.00667965
6.948	0.00667138	0.00667393
6.949	0.00666588	0.00666822
6.95	0.00666039	0.00666251
6.951	0.00665491	0.00665681
6.952	0.00664945	0.00665112
6.953	0.006644	0.00664542
6.954	0.00663827	0.00663974
6.955	0.00663244	0.00663405
6.956	0.0066266	0.00662838
6.957	0.00662078	0.0066227
6.958	0.00661496	0.00661703
6.959	0.00660914	0.00661137
6.96	0.00660333	0.00660571
6.961	0.00659753	0.00660006
6.962	0.00659174	0.00659441
6.963	0.00658594	0.00658876
6.964	0.00658016	0.00658312
6.965	0.00657438	0.00657749
6.966	0.00656861	0.00657186
6.967	0.00656285	0.00656623
6.968	0.00655709	0.00656061
6.969	0.00655134	0.00655499
6.97	0.00654559	0.00654938
6.971	0.00653986	0.00654377
6.972	0.00653413	0.00653817
6.973	0.00652841	0.00653257
6.974	0.00652269	0.00652698
6.975	0.00651698	0.00652139
6.976	0.00651128	0.00651581
6.977	0.00650559	0.00651023
6.978	0.00649991	0.00650465
6.979	0.00649423	0.00649908
6.98	0.00648856	0.00649352
6.981	0.0064829	0.00648796
6.982	0.00647725	0.0064824
6.983	0.00647161	0.00647685
6.984	0.00646597	0.0064713
6.985	0.00646034	0.00646576
6.986	0.00645473	0.00646022
6.987	0.00644912	0.00645469
6.988	0.00644352	0.00644916
6.989	0.00643793	0.00644363
6.99	0.00643234	0.00643812
6.991	0.00642677	0.0064326
6.992	0.00642121	0.00642709
6.993	0.00641565	0.00642158
6.994	0.00641011	0.00641608
6.995	0.00640458	0.00641059
6.996	0.00639905	0.0064051
6.997	0.00639354	0.00639961
6.998	0.00638803	0.00639413
6.999	0.00638254	0.00638865
7	0.00637705	0.00638317
7.001	0.00637158	0.0063777
7.002	0.00636612	0.00637224
7.003	0.00636066	0.00636678
7.004	0.00635522	0.00636133
7.005	0.00634979	0.00635587
7.006	0.00634437	0.00635043
7.007	0.00633896	0.00634499
7.008	0.00633356	0.00633955
7.009	0.00632817	0.00633412
7.01	0.0063228	0.00632869
7.011	0.00631743	0.00632326
7.012	0.00631208	0.00631785
7.013	0.00630674	0.00631243
7.014	0.00630141	0.00630702
7.015	0.00629609	0.00630162
7.016	0.00629079	0.00629621
7.017	0.00628549	0.00629082
7.018	0.00628021	0.00628543
7.019	0.00627494	0.00628004
7.02	0.00626969	0.00627465
7.021	0.00626444	0.00626928
7.022	0.00625921	0.0062639
7.023	0.006254	0.00625853
7.024	0.00624879	0.00625317
7.025	0.0062436	0.00624781
7.026	0.00623842	0.00624245
7.027	0.00623325	0.0062371
7.028	0.0062281	0.00623175
7.029	0.00622296	0.00622641
7.03	0.00621783	0.00622107
7.031	0.00621272	0.00621574
7.032	0.00620762	0.00621041
7.033	0.00620254	0.00620508
7.034	0.00619741	0.00619976
7.035	0.00619194	0.00619445
7.036	0.00618647	0.00618913
7.037	0.00618101	0.00618383
7.038	0.00617555	0.00617852
7.039	0.0061701	0.00617323
7.04	0.00616465	0.00616793
7.041	0.00615921	0.00616264
7.042	0.00615377	0.00615736
7.043	0.00614834	0.00615208
7.044	0.00614292	0.0061468
7.045	0.0061375	0.00614153
7.046	0.00613209	0.00613626
7.047	0.00612668	0.006131
7.048	0.00612128	0.00612574
7.049	0.00611589	0.00612048
7.05	0.0061105	0.00611523
7.051	0.00610512	0.00610999
7.052	0.00609975	0.00610475
7.053	0.00609438	0.00609951
7.054	0.00608903	0.00609428
7.055	0.00608367	0.00608905
7.056	0.00607833	0.00608382
7.057	0.00607299	0.00607861
7.058	0.00606766	0.00607339
7.059	0.00606234	0.00606818
7.06	0.00605703	0.00606297
7.061	0.00605172	0.00605777
7.062	0.00604642	0.00605257
7.063	0.00604113	0.00604738
7.064	0.00603585	0.00604219
7.065	0.00603057	0.00603701
7.066	0.00602531	0.00603183
7.067	0.00602005	0.00602665
7.068	0.0060148	0.00602148
7.069	0.00600956	0.00601631
7.07	0.00600433	0.00601115
7.071	0.00599911	0.00600599
7.072	0.00599389	0.00600083
7.073	0.00598869	0.00599568
7.074	0.00598349	0.00599054
7.075	0.0059783	0.0059854
7.076	0.00597313	0.00598026
7.077	0.00596796	0.00597513
7.078	0.0059628	0.00597
7.079	0.00595765	0.00596487
7.08	0.00595252	0.00595975
7.081	0.00594739	0.00595464
7.082	0.00594227	0.00594953
7.083	0.00593716	0.00594442
7.084	0.00593206	0.00593932
7.085	0.00592698	0.00593422
7.086	0.0059219	0.00592912
7.087	0.00591683	0.00592403
7.088	0.00591178	0.00591895
7.089	0.00590673	0.00591386
7.09	0.0059017	0.00590879
7.091	0.00589668	0.00590371
7.092	0.00589166	0.00589865
7.093	0.00588666	0.00589358
7.094	0.00588167	0.00588852
7.095	0.0058767	0.00588346
7.096	0.00587173	0.00587841
7.097	0.00586678	0.00587336
7.098	0.00586183	0.00586832
7.099	0.0058569	0.00586328
7.1	0.00585198	0.00585824
7.101	0.00584708	0.00585321
7.102	0.00584218	0.00584819
7.103	0.0058373	0.00584316
7.104	0.00583243	0.00583815
7.105	0.00582757	0.00583313
7.106	0.00582273	0.00582812
7.107	0.0058179	0.00582312
7.108	0.00581308	0.00581811
7.109	0.00580827	0.00581312
7.11	0.00580348	0.00580812
7.111	0.0057987	0.00580313
7.112	0.00579393	0.00579815
7.113	0.00578918	0.00579317
7.114	0.00578444	0.00578819
7.115	0.00577971	0.00578322
7.116	0.0057748	0.00577825
7.117	0.00576967	0.00577329
7.118	0.00576455	0.00576833
7.119	0.00575944	0.00576337
7.12	0.00575433	0.00575842
7.121	0.00574922	0.00575347
7.122	0.00574412	0.00574853
7.123	0.00573903	0.00574359
7.124	0.00573394	0.00573865
7.125	0.00572886	0.00573372
7.126	0.00572378	0.0057288
7.127	0.00571871	0.00572387
7.128	0.00571364	0.00571895
7.129	0.00570859	0.00571404
7.13	0.00570353	0.00570913
7.131	0.00569849	0.00570422
7.132	0.00569344	0.00569932
7.133	0.00568841	0.00569442
7.134	0.00568338	0.00568953
7.135	0.00567836	0.00568464
7.136	0.00567335	0.00567975
7.137	0.00566834	0.00567487
7.138	0.00566334	0.00566999
7.139	0.00565835	0.00566512
7.14	0.00565336	0.00566025
7.141	0.00564838	0.00565538
7.142	0.00564341	0.00565052
7.143	0.00563845	0.00564567
7.144	0.00563349	0.00564081
7.145	0.00562854	0.00563596
7.146	0.0056236	0.00563112
7.147	0.00561867	0.00562628
7.148	0.00561374	0.00562144
7.149	0.00560883	0.00561661
7.15	0.00560392	0.00561178
7.151	0.00559902	0.00560695
7.152	0.00559413	0.00560213
7.153	0.00558925	0.00559732
7.154	0.00558437	0.0055925
7.155	0.00557951	0.00558769
7.156	0.00557465	0.00558289
7.157	0.0055698	0.00557809
7.158	0.00556496	0.00557329
7.159	0.00556013	0.0055685
7.16	0.00555531	0.00556371
7.161	0.0055505	0.00555893
7.162	0.0055457	0.00555415
7.163	0.00554091	0.00554937
7.164	0.00553613	0.0055446
7.165	0.00553136	0.00553983
7.166	0.0055266	0.00553506
7.167	0.00552185	0.0055303
7.168	0.0055171	0.00552555
7.169	0.00551237	0.00552079
7.17	0.00550765	0.00551604
7.171	0.00550294	0.0055113
7.172	0.00549824	0.00550656
7.173	0.00549355	0.00550182
7.174	0.00548888	0.00549709
7.175	0.00548421	0.00549236
7.176	0.00547955	0.00548764
7.177	0.00547491	0.00548291
7.178	0.00547027	0.0054782
7.179	0.00546565	0.00547348
7.18	0.00546104	0.00546878
7.181	0.00545644	0.00546407
7.182	0.00545185	0.00545937
7.183	0.00544728	0.00545467
7.184	0.00544271	0.00544998
7.185	0.00543816	0.00544529
7.186	0.00543362	0.0054406
7.187	0.00542909	0.00543592
7.188	0.00542458	0.00543124
7.189	0.00542007	0.00542657
7.19	0.00541558	0.0054219
7.191	0.0054111	0.00541723
7.192	0.00540664	0.00541257
7.193	0.00540219	0.00540791
7.194	0.00539775	0.00540326
7.195	0.00539332	0.00539861
7.196	0.00538891	0.00539396
7.197	0.00538451	0.00538932
7.198	0.00538012	0.00538468
7.199	0.00537543	0.00538005
7.2	0.00537063	0.00537542
7.201	0.00536584	0.00537079
7.202	0.00536106	0.00536617
7.203	0.00535628	0.00536155
7.204	0.0053515	0.00535693
7.205	0.00534673	0.00535232
7.206	0.00534197	0.00534771
7.207	0.00533721	0.00534311
7.208	0.00533246	0.00533851
7.209	0.00532771	0.00533392
7.21	0.00532296	0.00532932
7.211	0.00531823	0.00532473
7.212	0.0053135	0.00532015
7.213	0.00530877	0.00531557
7.214	0.00530405	0.00531099
7.215	0.00529934	0.00530642
7.216	0.00529463	0.00530185
7.217	0.00528993	0.00529729
7.218	0.00528523	0.00529272
7.219	0.00528055	0.00528817
7.22	0.00527586	0.00528361
7.221	0.00527119	0.00527906
7.222	0.00526652	0.00527452
7.223	0.00526186	0.00526998
7.224	0.00525721	0.00526544
7.225	0.00525256	0.0052609
7.226	0.00524792	0.00525637
7.227	0.00524329	0.00525184
7.228	0.00523866	0.00524732
7.229	0.00523405	0.0052428
7.23	0.00522944	0.00523829
7.231	0.00522483	0.00523377
7.232	0.00522024	0.00522927
7.233	0.00521565	0.00522476
7.234	0.00521108	0.00522026
7.235	0.00520651	0.00521576
7.236	0.00520194	0.00521127
7.237	0.00519739	0.00520678
7.238	0.00519285	0.0052023
7.239	0.00518831	0.00519782
7.24	0.00518378	0.00519334
7.241	0.00517927	0.00518886
7.242	0.00517476	0.00518439
7.243	0.00517026	0.00517993
7.244	0.00516577	0.00517546
7.245	0.00516128	0.005171
7.246	0.00515681	0.00516655
7.247	0.00515235	0.0051621
7.248	0.00514789	0.00515765
7.249	0.00514345	0.0051532
7.25	0.00513902	0.00514876
7.251	0.00513459	0.00514433
7.252	0.00513018	0.00513989
7.253	0.00512577	0.00513547
7.254	0.00512138	0.00513104
7.255	0.00511699	0.00512662
7.256	0.00511262	0.0051222
7.257	0.00510826	0.00511779
7.258	0.00510391	0.00511337
7.259	0.00509956	0.00510897
7.26	0.00509523	0.00510456
7.261	0.00509091	0.00510016
7.262	0.00508661	0.00509577
7.263	0.00508231	0.00509138
7.264	0.00507802	0.00508699
7.265	0.00507375	0.0050826
7.266	0.00506948	0.00507822
7.267	0.00506523	0.00507384
7.268	0.00506099	0.00506947
7.269	0.00505676	0.0050651
7.27	0.00505254	0.00506073
7.271	0.00504834	0.00505637
7.272	0.00504415	0.00505201
7.273	0.00503997	0.00504766
7.274	0.0050358	0.00504331
7.275	0.00503164	0.00503896
7.276	0.0050275	0.00503461
7.277	0.00502337	0.00503027
7.278	0.00501925	0.00502593
7.279	0.00501515	0.0050216
7.28	0.00501105	0.00501727
7.281	0.00500697	0.00501294
7.282	0.00500291	0.00500862
7.283	0.00499846	0.0050043
7.284	0.00499398	0.00499999
7.285	0.0049895	0.00499568
7.286	0.00498503	0.00499137
7.287	0.00498056	0.00498706
7.288	0.0049761	0.00498276
7.289	0.00497164	0.00497847
7.29	0.00496718	0.00497417
7.291	0.00496273	0.00496988
7.292	0.00495829	0.0049656
7.293	0.00495385	0.00496131
7.294	0.00494942	0.00495703
7.295	0.00494499	0.00495276
7.296	0.00494057	0.00494849
7.297	0.00493616	0.00494422
7.298	0.00493174	0.00493995
7.299	0.00492734	0.00493569
7.3	0.00492294	0.00493143
7.301	0.00491855	0.00492718
7.302	0.00491416	0.00492293
7.303	0.00490978	0.00491868
7.304	0.00490541	0.00491444
7.305	0.00490104	0.0049102
7.306	0.00489668	0.00490596
7.307	0.00489233	0.00490173
7.308	0.00488798	0.0048975
7.309	0.00488364	0.00489327
7.31	0.00487931	0.00488905
7.311	0.00487498	0.00488483
7.312	0.00487066	0.00488062
7.313	0.00486635	0.00487641
7.314	0.00486204	0.0048722
7.315	0.00485775	0.004868
7.316	0.00485346	0.0048638
7.317	0.00484918	0.0048596
7.318	0.0048449	0.0048554
7.319	0.00484064	0.00485121
7.32	0.00483638	0.00484703
7.321	0.00483213	0.00484284
7.322	0.00482789	0.00483866
7.323	0.00482365	0.00483449
7.324	0.00481943	0.00483032
7.325	0.00481521	0.00482615
7.326	0.00481101	0.00482198
7.327	0.00480681	0.00481782
7.328	0.00480262	0.00481366
7.329	0.00479844	0.00480951
7.33	0.00479426	0.00480535
7.331	0.0047901	0.00480121
7.332	0.00478595	0.00479706
7.333	0.0047818	0.00479292
7.334	0.00477767	0.00478878
7.335	0.00477354	0.00478465
7.336	0.00476943	0.00478052
7.337	0.00476532	0.00477639
7.338	0.00476123	0.00477227
7.339	0.00475714	0.00476815
7.34	0.00475306	0.00476403
7.341	0.004749	0.00475992
7.342	0.00474494	0.00475581
7.343	0.0047409	0.0047517
7.344	0.00473686	0.0047476
7.345	0.00473284	0.0047435
7.346	0.00472883	0.0047394
7.347	0.00472483	0.00473531
7.348	0.00472083	0.00473122
7.349	0.00471685	0.00472714
7.35	0.00471289	0.00472305
7.351	0.00470893	0.00471898
7.352	0.00470498	0.0047149
7.353	0.00470105	0.00471083
7.354	0.00469712	0.00470676
7.355	0.00469321	0.00470269
7.356	0.00468931	0.00469863
7.357	0.00468542	0.00469457
7.358	0.00468155	0.00469052
7.359	0.00467768	0.00468647
7.36	0.00467383	0.00468242
7.361	0.00466999	0.00467838
7.362	0.00466616	0.00467434
7.363	0.00466235	0.0046703
7.364	0.00465854	0.00466626
7.365	0.00465475	0.00466223
7.366	0.00465098	0.0046582
7.367	0.00464721	0.00465418
7.368	0.00464304	0.00465016
7.369	0.00463886	0.00464614
7.37	0.00463467	0.00464213
7.371	0.0046305	0.00463812
7.372	0.00462632	0.00463411
7.373	0.00462215	0.00463011
7.374	0.00461799	0.00462611
7.375	0.00461383	0.00462211
7.376	0.00460967	0.00461812
7.377	0.00460552	0.00461413
7.378	0.00460138	0.00461014
7.379	0.00459724	0.00460615
7.38	0.0045931	0.00460217
7.381	0.00458897	0.0045982
7.382	0.00458485	0.00459422
7.383	0.00458073	0.00459025
7.384	0.00457662	0.00458629
7.385	0.00457251	0.00458232
7.386	0.00456841	0.00457836
7.387	0.00456431	0.00457441
7.388	0.00456022	0.00457045
7.389	0.00455614	0.0045665
7.39	0.00455206	0.00456256
7.391	0.00454799	0.00455861
7.392	0.00454393	0.00455467
7.393	0.00453987	0.00455074
7.394	0.00453582	0.0045468
7.395	0.00453177	0.00454287
7.396	0.00452774	0.00453894
7.397	0.0045237	0.00453502
7.398	0.00451968	0.0045311
7.399	0.00451566	0.00452718
7.4	0.00451165	0.00452327
7.401	0.00450765	0.00451936
7.402	0.00450366	0.00451545
7.403	0.00449967	0.00451155
7.404	0.00449569	0.00450765
7.405	0.00449172	0.00450375
7.406	0.00448776	0.00449986
7.407	0.0044838	0.00449597
7.408	0.00447985	0.00449208
7.409	0.00447591	0.0044882
7.41	0.00447198	0.00448431
7.411	0.00446806	0.00448044
7.412	0.00446414	0.00447656
7.413	0.00446024	0.00447269
7.414	0.00445634	0.00446882
7.415	0.00445245	0.00446496
7.416	0.00444857	0.0044611
7.417	0.0044447	0.00445724
7.418	0.00444084	0.00445339
7.419	0.00443698	0.00444953
7.42	0.00443314	0.00444569
7.421	0.00442931	0.00444184
7.422	0.00442548	0.004438
7.423	0.00442167	0.00443416
7.424	0.00441786	0.00443033
7.425	0.00441407	0.00442649
7.426	0.00441028	0.00442267
7.427	0.0044065	0.00441884
7.428	0.00440274	0.00441502
7.429	0.00439898	0.0044112
7.43	0.00439524	0.00440738
7.431	0.0043915	0.00440357
7.432	0.00438778	0.00439976
7.433	0.00438407	0.00439596
